time_s,raw_resp,bandpassed_resp,enhanced_resp,threshold,is_resp_peak
511.87,0.82698,0.119209493163959,0.0306837142634443,0.00287700425630833,0
511.88,0.83187,0.118902086752574,0.0314128927050479,0.00292839679904962,0
511.89,0.83675,0.118413165292842,0.0320775904125826,0.00297884819567416,0
511.9,0.84164,0.117745599215995,0.0326763315130408,0.00302824357909557,0
511.91,0.84751,0.116902600997234,0.0332076961551545,0.00307647288241948,0
511.92,0.85337,0.115887717096406,0.0336703463030971,0.00312343144584568,0
511.93,0.85924,0.11470481922056,0.0340630527818189,0.00316902059802045,0
511.94,0.86608,0.113358094929472,0.0343847228179412,0.00321314820149465,0
511.95,0.87195,0.111852037606626,0.0346344272903888,0.00325572915197473,0
511.96,0.87879,0.110191435819437,0.0348114269067101,0.00329668582146204,0
511.97,0.88563,0.108381362093731,0.0349151965542046,0.00333594843618585,0
511.98,0.89638,0.106427161128679,0.0349454471377689,0.00337345538145079,0
511.99,0.90714,0.104334437479534,0.0349021443054633,0.0034091534271175,0
512,0.92082,0.102109042736538,0.0347855235735419,0.00344299786936984,0
512.01,0.93548,0.0997570622293922,0.0345961014893982,0.00347495258661795,0
512.02,0.95308,0.0972848012875814,0.0343346826072202,0.00350499000974938,0
512.03,0.97067,0.0946987710877231,0.0340023621905175,0.00353309100935649,0
512.04,0.98534,0.0920056741198692,0.0336005246916191,0.00355924470491513,0
512.05,1,0.0892123893054168,0.0331308381848025,0.00358344820304499,0
512.06,1,0.0863259567999081,0.0325952450417976,0.00360570627383081,0
512.07,1,0.0833535625145657,0.0319959492320172,0.00362603097563127,0
512.08,1,0.0803025223908876,0.0313354007022438,0.00364444123977879,0
512.09,1,0.0771802664630352,0.0306162773402182,0.00366096242703971,0
512.1,1,0.073994322743075,0.0298414650535052,0.003675625867657,0
512.11,1,0.0707523009643817,0.0290140365001807,0.0036884683962648,0
512.12,1,0.0674618762186868,0.0281372289933514,0.00369953189200566,0
512.13,1,0.0641307725223416,0.027214422070087,0.00370886283287928,0
512.14,1,0.060766746347386,0.0262491151703475,0.00371651187180477,0
512.15,1,0.0573775701529426,0.0252449058165221,0.00372253344019256,0
512.16,1,0.053971015952318,0.024205468622854,0.00372698538310104,0
512.17,1,0.0505548389509724,0.0231345353997445,0.00372992862839066,0
512.18,1,0.0471367612902231,0.0220358765537396,0.00373142689076493,0
512.19,1,0.0437244559311748,0.0209132839225115,0.00373154641026143,0
512.2,1,0.0403255307129273,0.0197705551273548,0.00373035572366618,0
512.21,1,0.0369475126185893,0.0186114794751142,0.00372792546648866,0
512.22,1,0.0335978322820395,0.0174398253979368,0.00372432820255052,0
512.23,1,0.0302838087677136,0.0162593293832129,0.00371963827789241,0
512.24,1,0.0270126346549706,0.0150736863175152,0.00371393169556203,0
512.25,1,0.0237913614577937,0.01388654114689,0.00370728600787614,0
512.26,1,0.0206268854097253,0.0127014817408714,0.00369978022291264,0
512.27,1,0.017525933643012,0.0115220328382886,0.0036914947222458,0
512.28,1,0.0144950507899563,0.0103516509484159,0.00368251118725439,0
512.29,1,0.0115405860334325,0.00919372008036926,0.00367291253167681,0
512.3,1,0.00866868063243209,0.00805154817599886,0.00366267659758883,0
512.31,1,0.00588525594735642,0.00692836412604134,0.00365136713292562,0
512.32,1,0.00319600198858314,0.00582731525527792,0.00363910071151806,0
512.33,1,0.000606366510588368,0.0047514651692855,0.00362599676050691,0
512.34,1,-0.00187845532737664,0.00370379186259923,0.0036121774884275,0
512.35,1,-0.0042535307143814,0.00268718599536742,0.00359776780707415,0
512.36,1,-0.0065141983363747,0.00170444925263747,0.00358289524648743,0
512.37,1,-0.00865607690329286,0.000758292707127336,0.00356768986260946,0
512.38,1,-0.010675073039233,-0.000148664887329944,0.00355228413731119,0
512.39,1,-0.0125673885216622,-0.00101389893849536,0.00353681287061956,0
512.4,1,-0.0143295268571143,-0.00183498105567419,0.00352141306507037,0
512.41,1,-0.0159582991823251,-0.00260958134234972,0.00350622380219145,0
512.42,1,-0.0174508294812789,-0.00333547099120072,0.00349138611118744,0
512.43,1,-0.0188045591101674,-0.00401052522514666,0.00347704282995566,0
512.44,1,-0.0200172506238084,-0.00463272662146152,0.0034633384586162,0
512.45,1,-0.0210869908986207,-0.00520016884861143,0.00345041900578907,0
512.46,1,-0.0220121935488054,-0.00571106083707616,0.00343883627421062,0
512.47,1,-0.0227916006339375,-0.00616373139580319,0.00342897010922023,0
512.48,1,-0.0234242836577219,-0.00655663427494439,0.00342095384337249,0
512.49,1,-0.023909643859214,-0.00688835366301689,0.00341492041804796,0
512.5,1,-0.0242474117993343,-0.00715761009255425,0.00341100225235679,0
512.51,1,-0.0244376462470308,-0.00736326671269621,0.00340933110919995,0
512.52,1,-0.0244807323709431,-0.00750433587012845,0.00341003795868158,0
512.53,1,-0.0243773792439067,-0.0075799859215645,0.00341325283901207,0
512.54,1,-0.0241286166690948,-0.00758954818192646,0.00341910471495888,0
512.55,1,-0.023735791338028,-0.00753252389302837,0.00342772133379059,0
512.56,1,-0.023200562332087,-0.00740859107853893,0.00343922907851749,0
512.57,1,-0.0225248959805319,-0.00721761113306982,0.00345375281806101,0
512.58,1,-0.0217110600893701,-0.00695963497729486,0.00347141575378762,0
512.59,1,-0.0207616175567102,-0.00663490859803203,0.00349233926162345,0
512.6,1,-0.0196794193914956,-0.00624387778324436,0.00351586449281179,0
512.61,1,-0.0184675971537259,-0.005787191857958,0.00354197779900663,0
512.62,1,-0.0171295548354377,-0.00526570622911093,0.00357073240508048,0
512.63,1,-0.0156689602028388,-0.00468048355614228,0.00360217946146568,0
512.64,1,-0.0140897356210532,-0.00403279338030126,0.00363636797935603,0
512.65,1,-0.0123960483839512,-0.00332411006949126,0.0036733447570101,0
512.66,1,-0.0105923005724991,-0.00255610896690309,0.00371315429542722,0
512.67,1,-0.00868311846596434,-0.00173066067025378,0.00375583870161146,0
512.68,1,-0.00667334153115843,-0.000849823413215167,0.00380143757763034,0
512.69,1,-0.00456801101568305,8.41664297676292e-05,0.00384998789372186,0
512.7,1,-0.00237235817186996,0.00106890564136895,0.0039015238438093,0
512.71,1,-9.17921387636334e-05,0.00210183713440741,0.00395607668195459,0
512.72,1,0.00226811248990613,0.00318026442010307,0.00401367453851924,0
512.73,1,0.00470162838328401,0.0043013673431545,0.004074342215108,0
512.74,1,0.00720288844753708,0.00546221881292888,0.00413810095774357,0
512.75,1,0.00976589902724754,0.00665980222619487,0.00420496820815676,0
512.76,1,0.0123845533043747,0.00789102925325952,0.00427495733357115,0
512.77,1,0.0150526448648455,0.00915275764747632,0.00434807733590539,0
512.78,1,0.0177638814026351,0.01044180873866,0.00442433254190194,0
512.79,1,0.0205118985310708,0.0117549842841059,0.00450372227630601,0
512.8,1,0.0232902736710293,0.0130890823761269,0.00458624052085005,0
512.81,1,0.026092539985703,0.0144409121410986,0.00467187556243325,0
512.82,1,0.0289122003316843,0.0158073070101906,0.00476060963450692,0
512.83,1,0.0317427411962549,0.0171851363940566,0.004852418556268,0
512.84,1,0.0345776465909734,0.0185713156502436,0.00494727137480872,0
512.85,1,0.0374104118719222,0.0199628142903348,0.00504513001585134,0
512.86,1,0.0402345574573115,0.0213566624312279,0.00514594894909632,0
512.87,1,0.0430436424135319,0.0227499555490642,0.00524967487451282,0
512.88,1,0.0458312778812094,0.0241398576430425,0.00535624643608378,0
512.89,1,0.0485911403133317,0.0255236029579905,0.0054655939695706,0
512.9,1,0.0513169844980961,0.0268984964479243,0.00557763929076925,0
512.91,1,0.0540026563397618,0.028261913187193,0.00569229553048037,0
512.92,1,0.0566421053714805,0.0296112969509835,0.00580946702200316,0
512.93,1,0.0592293969748245,0.0309441581931783,0.00592904924638362,0
512.94,1,0.0617587242815253,0.032258071647451,0.00605092883990466,0
512.95,1,0.0642244197337823,0.0335506737679498,0.00617498366740671,0
512.96,1,0.0666209662803926,0.0348196602100885,0.00630108296398771,0
512.97,1,0.0689430081868924,0.0360627835310732,0.00642908754647271,0
512.98,1,0.0711853614388773,0.0372778512650996,0.00655885009479281,0
512.99,1,0.0733430237186938,0.0384627245009193,0.00669021550210483,0
513,1,0.0754111839367484,0.0396153170608228,0.00682302129115606,0
513.01,1,0.0773852312997759,0.0407335953510738,0.00695709809309303,0
513.02,1,0.0792607638995352,0.0418155789253304,0.00709227018367383,0
513.03,1,0.0810335968065528,0.0428593417753527,0.00722848422929566,0
513.04,1,0.082699769654721,0.0438630143379211,0.00736590611413745,0
513.05,1,0.084255553703759,0.0448247861838341,0.0075043472657992,0
513.06,1,0.0856974583677783,0.0457429093344693,0.00764361480695437,0
513.07,1,0.0870222371994341,0.0466157021339222,0.00778351230045055,0
513.08,1,0.0882268933204095,0.0474415535903326,0.00792384050337151,0
513.09,1,0.0893086842902514,0.0482189280887675,0.0080643981210156,0
513.1,1,0.0902651264068599,0.0489463703699601,0.0082049825521144,0
513.11,1,0.0910939984332236,0.0496225106642867,0.00834539061719041,0
513.12,1,0.0917933447462853,0.0502460698685008,0.00848541926270596,0
513.13,1,0.0923614779051178,0.0508158646538108,0.00862486623455257,0
513.14,1,0.0927969806368795,0.0513308123976966,0.00876353071543271,0
513.15,1,0.0930987072403073,0.0517899358381825,0.00890121392175366,0
513.16,1,0.0932657844077811,0.0521923673578403,0.0090377196567464,0
513.17,1,0.0932976114682638,0.0525373528152711,0.0091728548176029,0
513.18,1,0.0931938600546706,0.0528242548538517,0.009306429855459,0
513.19,1,0.0929544732004631,0.0530525556307418,0.0094382591880098,0
513.2,1,0.0925796638714773,0.053221858923141,0.00956816156540561,0
513.21,1,0.092069912940194,0.0533318915831311,0.00969596039082539,0
513.22,1,0.0914259666108297,0.0533825043267568,0.00982148399775019,1
513.23,1,0.0906488333047724,0.0533736718568801,0.00994456588645856,0
513.24,1,0.0897397800170004,0.0533054923324481,0.0100650449226417,0
513.25,1,0.0887003281552094,0.0531781862088232,0.0101827655012933,0
513.26,1,0.0875322488744184,0.0529920944844645,0.0102975776791803,0
513.27,1,0.0862375579208442,0.0527476763983335,0.0104093372792537,0
513.28,1,0.084818509999805,0.0524455066297513,0.0105179059703328,0
513.29,1,0.0832775926833538,0.0520862720579955,0.0106231513252996,0
513.3,1,0.0816175198742331,0.0516707681426528,0.0107249468608923,0
513.31,1,0.0798412248435931,0.0511998949876679,0.0108231720619945,0
513.32,1,0.077951852860722,0.0506746531522343,0.0109177123930976,0
513.33,1,0.0759527534337932,0.0500961392702745,0.0110084592993734,0
513.34,1,0.0738474721813438,0.0494655415374081,0.0110953101995405,0
513.35,1,0.0716397423548607,0.0487841351202013,0.0111781684724544,0
513.36,1,0.0693334760334585,0.0480532775373154,0.0112569434390918,0
513.37,1,0.0669327550121917,0.0472744040561507,0.0113315503413477,0
513.38,1,0.0644418214060487,0.0464490231419255,0.0114019103188185,0
513.39,1,0.0618650679921271,0.045578711989062,0.0114679503845066,0
513.4,1,0.0592070283128868,0.0446651121574702,0.0115296034001518,0
513.41,1,0.0564723665637212,0.0437099253290443,0.0115868080516804,0
513.42,1,0.0536658672883747,0.0427149091925889,0.0116395088250534,0
513.43,1,0.0507924249059661,0.0416818734586517,0.0116876559826016,0
513.44,1,0.0478570330935579,0.0406126759995103,0.0117312055397506,0
513.45,1,0.0448647740483294,0.0395092191039772,0.0117701192418723,0
513.46,1,0.0418208076534832,0.0383734458318599,0.0118043645408395,0
513.47,1,0.0387303605720217,0.037207336448938,0.011833914570724,0
513.48,1,0.0355987152924903,0.036012904920261,0.0118587481219545,0
513.49,1,0.032431199150687,0.034792195437475,0.0118788496131477,0
513.5,1,0.0292331733511853,0.0335472789547756,0.0118942090597447,0
513.51,1,0.0260100220123166,0.0322802497079537,0.0119048220385292,0
513.52,1,0.0227671412580029,0.030993221691827,0.0119106896470701,0
513.53,1,0.019509928379522,0.0296883250730881,0.0119118184571351,0
513.54,1,0.0162437710899356,0.0283677025181796,0.0119082204611476,0
513.55,1,0.0129740368935032,0.027033505419157,0.0118999130108296,0
513.56,0.99218,0.0097060625919539,0.0256878900045066,0.0118869187472709,0
513.57,0.98338,0.00644514394899182,0.02433301332646,0.011869265521808,0
513.58,0.95601,0.00319652553386623,0.0229710291213589,0.0118469863072733,0
513.59,0.92962,-3.46092357442889e-05,0.0216040835449522,0.0118201190993929,0
513.6,0.90323,-0.00324314783191245,0.0202343107900379,0.0117887068083682,0
513.61,0.87586,-0.00642405811675061,0.018863828599452,0.0117527971409629,0
513.62,0.85044,-0.00957239758655275,0.0174947336929461,0.0117124424737419,0
513.63,0.82502,-0.0126833223422742,0.0161290971318531,0.0116676997184482,0
513.64,0.80059,-0.0157520957696051,0.0147689596505044,0.0116176950939953,0
513.65,0.77615,-0.0187740969126965,0.0134163269880136,0.0115616057695938,0
513.66,0.75269,-0.0217448285264315,0.0120731652581812,0.0114995340401653,0
513.67,0.73021,-0.0246599247929925,0.0107413963987897,0.01143158793665,0
513.68,0.70772,-0.0275151586893617,0.00942289374435988,0.011357880977963,0
513.69,0.68622,-0.0303064489932985,0.00811947776843329,0.0112785319303363,0
513.7,0.66569,-0.0330298669162662,0.00683291204255029,0.0111936645788371,0
513.71,0.64516,-0.035681642352726,0.00556489945923152,0.0111034075159504,0
513.72,0.62659,-0.0382581697361785,0.00431707876538113,0.0110078939520417,0
513.73,0.60704,-0.0407560134933075,0.00309102145055931,0.0109072615522522,0
513.74,0.59042,-0.043171913088567,0.00188822903148501,0.0108016523039049,0
513.75,0.57283,-0.0455027876525482,0.000710130769910863,0.0106912124178112,0
513.76,0.55816,-0.0477457401884617,-0.000441918144330683,0.0105760922659594,0
513.77,0.54252,-0.0498980613520781,-0.00156663791974375,0.0104564463569574,0
513.78,0.53079,-0.0519572328014715,-0.00266282498113861,0.0103324333493047,0
513.79,0.52004,-0.0539209301139204,-0.00372935226962593,0.0102042161011289,0
513.8,0.51124,-0.0557870252683185,-0.00476516902427681,0.0100719617534749,0
513.81,0.50244,-0.0575535886924445,-0.00576930005487477,0.00993584184264141,0
513.82,0.4956,-0.0592188908754298,-0.00674084452537792,0.0097960324354839,0
513.83,0.48876,-0.0607814035467379,-0.00767897427806469,0.00965271428010998,0
513.84,0.48387,-0.0622398004239361,-0.00858293173858384,0.00950607296305847,0
513.85,0.47898,-0.0635929575324915,-0.00945202745197206,0.00935629906294396,0
513.86,0.4741,-0.0648399531017546,-0.0102856373088325,0.00920358828972984,0
513.87,0.47019,-0.0659800670422115,-0.0110831995289692,0.00904814159831845,0
513.88,0.46725,-0.0670127800099783,-0.011844211476542,0.00889016526506064,0
513.89,0.46334,-0.0679377720653833,-0.012568226385952,0.00872987091611233,0
513.9,0.46237,-0.0687549209333298,-0.0132548500809441,0.00856747549731141,0
513.91,0.46041,-0.0694642998739521,-0.0139037377706054,0.00840320117640222,0
513.92,0.45943,-0.0700661751728705,-0.0145145910048993,0.00823727516996393,0
513.93,0.45943,-0.0705610032611133,-0.0150871548690285,0.00806992948925406,0
513.94,0.46041,-0.0709494274755041,-0.0156212154902527,0.00790140060129037,0
513.95,0.46139,-0.0712322744710143,-0.016116597922888,0.00773192900378424,0
513.96,0.46237,-0.0714105502972418,-0.0165731644672326,0.00756175871491485,0
513.97,0.46432,-0.0714854361518074,-0.016990813466354,0.00739113668130334,0
513.98,0.46628,-0.0714582838240535,-0.0173694786113494,0.00722031210981321,0
513.99,0.46921,-0.0713306108429841,-0.0177091287712413,0.00704953573088147,0
514,0.47312,-0.0711040953439002,-0.0180097683485384,0.00687905900289302,0
514.01,0.47605,-0.0707805706686625,-0.0182714381461534,0.00670913326858558,0
514.02,0.47898,-0.070362019714951,-0.0184942167163237,0.00654000887556557,0
514.03,0.48192,-0.0698505690502819,-0.0186782221479256,0.00637193427369781,0
514.04,0.48485,-0.0692484828069019,-0.018823614235576,0.00620515510239535,0
514.05,0.4868,-0.068558156373988,-0.018930596962621,0.00603991328068957,0
514.06,0.4868,-0.0677821099038502,-0.0189994212208699,0.00587644611243427,0
514.07,0.4868,-0.0669229816490647,-0.0190303876830602,0.00571498541813269,0
514.08,0.48583,-0.0659835211476452,-0.0190238497397145,0.00555575670373012,0
514.09,0.48387,-0.0649665822735042,-0.0189802164103919,0.00539897837534931,0
514.1,0.48094,-0.063875116169553,-0.0188999551403358,0.00524486100742998,0
514.11,0.47898,-0.0627121640808472,-0.0187835943970793,0.00509360667013507,0
514.12,0.47703,-0.0614808501051942,-0.0186317259874945,0.00494540832027086,0
514.13,0.4741,-0.0601843738786163,-0.0184450070237765,0.00480044925839386,0
514.14,0.47214,-0.0588260032129899,-0.0182241614765973,0.00465890265329597,0
514.15,0.47019,-0.0574090667030699,-0.0179699812647426,0.00452093113371154,0
514.16,0.46823,-0.0559369463199628,-0.0176833268425272,0.00438668644590498,0
514.17,0.46628,-0.054413070007915,-0.0173651272587288,0.00425630917479595,0
514.18,0.46432,-0.0528409043010603,-0.0170163796732553,0.00412992852546893,0
514.19,0.46237,-0.0512239469765002,-0.0166381483298528,0.00400766216129591,0
514.2,0.45943,-0.049565719759789,-0.0162315629945222,0.00388961609446711,0
514.21,0.45748,-0.047869761098559,-0.0157978168796134,0.00377588462446078,0
514.22,0.4565,-0.0461396190196431,-0.0153381640825891,0.00366655031987199,0
514.23,0.45552,-0.0443788440846544,-0.0148539165759989,0.00356168403904012,0
514.24,0.45552,-0.0425909824585356,-0.0143464407911974,0.00346134498504365,0
514.25,0.4565,-0.0407795691051309,-0.0138171538427249,0.00336558079084683,0
514.26,0.4565,-0.0389481211233321,-0.0132675194430897,0.00327442763066439,0
514.27,0.4565,-0.0371001312368265,-0.012699043559021,0.00318791035393877,0
514.28,0.45552,-0.0352390614499273,-0.0121132698602282,0.0031060426386823,0
514.29,0.45552,-0.0333683368813895,-0.0115117750104761,0.00302882716131005,0
514.3,0.4565,-0.031491339787521,-0.0108961638485371,0.00295625578046614,0
514.31,0.45748,-0.0296114037852786,-0.0102680645035201,0.00288830973271838,0
514.32,0.45943,-0.0277318082854054,-0.00962912348538726,0.00282495983835631,0
514.33,0.46041,-0.0258557731450093,-0.00898100078735925,0.00276616671587179,0
514.34,0.46334,-0.0239864535483176,-0.00832536503254214,0.00271188100402666,0
514.35,0.46628,-0.0221269351236557,-0.00766388869265716,0.00266204359071711,0
514.36,0.47019,-0.0202802293040083,-0.00699824340234972,0.00261658584812931,0
514.37,0.47312,-0.0184492689378147,-0.00633009538831417,0.00257542987394578,0
514.38,0.47801,-0.0166369041559393,-0.00566110102848695,0.00253848873860831,0
514.39,0.48289,-0.0148458985000398,-0.00499290255290001,0.0025056667388708,0
514.4,0.48876,-0.0130789253168351,-0.0043271238944965,0.00247685965808679,0
514.41,0.49365,-0.0113385644220481,-0.00366536669531765,0.00245174173584443,0
514.42,0.49756,-0.00962729903707624,-0.00300920647098585,0.00242964539185376,0
514.43,0.50244,-0.00794751300071756,-0.00236018893433211,0.00241049042199857,0
514.44,0.5044,-0.00630148825756085,-0.0017198264773345,0.00239419124389261,0
514.45,0.50733,-0.00469140262393271,-0.00108959480922901,0.00238065709614396,0
514.46,0.50929,-0.00311932783158653,-0.000470929747702796,0.00236979224685202,0
514.47,0.51026,-0.00158722784861819,0.000134775840544073,0.00236149621232082,0
514.48,0.51026,-9.69574764041296e-05,0.000726174953903625,0.00235566398700401,0
514.49,0.51124,0.0013497387793203,0.00130196922871099,0.00235218628570511,0
514.5,0.51026,0.00275122756578842,0.0018609115747105,0.00235094979903799,0
514.51,0.50929,0.00410598727213061,0.00240180867656236,0.00235183746310388,0
514.52,0.50831,0.00541260835373093,0.00292352336415731,0.00235472874425923,0
514.53,0.50733,0.00666979339645346,0.00342497685365196,0.00235949993973017,0
514.54,0.50635,0.00787635692577454,0.00390515086010195,0.00236602449467181,0
514.55,0.5044,0.00903122496643108,0.00436308958137114,0.00237417333607239,0
514.56,0.50342,0.0101334343587466,0.004797901551651,0.0023838152236623,0
514.57,0.50244,0.0111821318383257,0.00520876136145599,0.00239481711770742,0
514.58,0.50049,0.0121765728863103,0.0055949112393929,0.00240704456324657,0
514.59,0.49951,0.0131161203578722,0.00595566248936661,0.00242036208997848,0
514.6,0.49658,0.0140002428970645,0.00629039677521557,0.00243463362662083,0
514.61,0.49462,0.014828513146583,0.00659856724311368,0.00244972292816007,0
514.62,0.49267,0.0156006057613829,0.00687969947047929,0.00246549401399672,0
514.63,0.48974,0.0163162952354631,0.00713339222865523,0.00248181161457865,0
514.64,0.4868,0.0169754535514709,0.00735931804532923,0.00249896738228532,0
514.65,0.48485,0.0175780476630832,0.007557223551619,0.00251732247479471,0
514.66,0.48094,0.0181241368204017,0.0077269295980223,0.00253674260629474,0
514.67,0.47703,0.0186138697488415,0.00786833112309792,0.00255709539103461,0
514.68,0.47116,0.0190474816922102,0.00798139675886839,0.00257825081105692,0
514.69,0.46628,0.0194252913308529,0.0080661681575778,0.00259958026263268,0
514.7,0.45846,0.0197476975858939,0.00812275902564931,0.00262057669734408,0
514.71,0.45161,0.0200151763207219,0.00815135385250364,0.0026410727979189,0
514.72,0.44282,0.0202282769509521,0.00815220632433771,0.00266090796354822,1
514.73,0.43304,0.0203876189741563,0.00812563741602134,0.00267992881797572,0
